"date","year","month","day","x.pos","y.pos","code","death","response"
"23/10/2009",2009,10,23,611710.744828201,-2146225.11736518,"LP",0,0
"23/11/2009",2009,11,23,517499.999384285,-2042499.94408702,"MIS",1,1
"23/11/2009",2009,11,23,533046.920329688,-2103514.41866985,"MIS",0,0
"23/11/2009",2009,11,23,508945.663462058,-2076988.82684855,"MIS",0,0
"26/02/2010",2010,2,26,712805.170405756,-2066772.92572479,"ANS",1,1
"26/02/2010",2010,2,26,535390.098080707,-2104863.17757602,"ANS",0,0
"26/02/2010",2010,2,26,543758.590048634,-2101266.48715957,"ANS",0,0
"27/02/2010",2010,2,27,720732.629983605,-2092371.66487059,"Unk",1,1
"27/02/2010",2010,2,27,460408.410048082,-2124045.52646375,"Unk",0,0
"27/02/2010",2010,2,27,671629.147318558,-2043269.85419434,"Unk",0,0
"17/05/2010",2010,5,17,602259.804083346,-2124526.46877861,"OA",1,1
"17/05/2010",2010,5,17,639828.877840435,-2036526.0596635,"OA",0,0
"17/05/2010",2010,5,17,652548.985631684,-2030231.85143471,"OA",0,0
"06/06/2010",2010,6,6,625463.796698967,-2123980.22250285,"ANP",1,1
"06/06/2010",2010,6,6,668281.750531387,-2136334.21871995,"ANP",0,0
"06/06/2010",2010,6,6,730543.330772763,-2067847.23870674,"ANP",0,0
"26/07/2010",2010,7,26,597499.995642731,-2122499.94208369,"ANP",1,1
"26/07/2010",2010,7,26,589283.186354157,-2072343.1017273,"ANP",0,0
"26/07/2010",2010,7,26,660582.737920894,-2105013.03967671,"ANP",0,0
"28/08/2010",2010,8,28,596348.51484632,-2121091.46497749,"ANP",1,1
"28/08/2010",2010,8,28,683679.775752372,-2029182.81672991,"ANP",0,0
"28/08/2010",2010,8,28,495556.076313375,-2145925.39316381,"ANP",0,0
"29/08/2010",2010,8,29,602499.995213179,-2122499.94260761,"Unk",1,1
"29/08/2010",2010,8,29,622499.994668502,-2127499.94139048,"Unk",1,1
"29/08/2010",2010,8,29,532042.701293536,-2043569.57839571,"Unk",0,0
"29/08/2010",2010,8,29,551457.602659127,-2065599.30719646,"Unk",0,0
"29/08/2010",2010,8,29,686022.953503392,-2153418.49819808,"Unk",0,0
"29/08/2010",2010,8,29,595977.979928498,-2124195.38856444,"Unk",0,0
"03/09/2010",2010,9,3,702499.991298034,-2072499.94323547,"Unk",1,1
"03/09/2010",2010,9,3,513297.27928538,-2052561.30443683,"Unk",0,0
"03/09/2010",2010,9,3,651544.766595533,-2124794.83696718,"Unk",0,0
"05/09/2010",2010,9,5,552499.997607821,-2067499.94317244,"Unk",1,1
"05/09/2010",2010,9,5,677499.992605386,-2092499.94347052,"Unk",1,1
"05/09/2010",2010,9,5,661921.696635762,-2155516.56760768,"Unk",0,0
"05/09/2010",2010,9,5,734894.946596085,-2088827.93280269,"Unk",0,0
"05/09/2010",2010,9,5,593969.541856196,-2041471.50898611,"Unk",0,0
"05/09/2010",2010,9,5,554135.520088864,-2035926.61126075,"Unk",0,0
"08/09/2010",2010,9,8,599677.285781698,-2135395.13279592,"ANP",1,1
"08/09/2010",2010,9,8,566520.888201395,-2101416.34926026,"ANP",0,0
"08/09/2010",2010,9,8,712132.648443324,-2032629.64504568,"ANP",0,0
"30/09/2010",2010,9,30,527518.640260922,-2099479.16714154,"LP",1,1
"30/09/2010",2010,9,30,527252.217422828,-2099559.54712722,"ANS",1,1
"30/09/2010",2010,9,30,571876.723060869,-2148023.46257341,"LP",0,0
"30/09/2010",2010,9,30,678993.420250333,-2124644.97486649,"ANS",0,0
"30/09/2010",2010,9,30,575558.859526756,-2083732.62137939,"LP",0,0
"30/09/2010",2010,9,30,607024.389326162,-2053910.063343,"ANS",0,0
"12/10/2010",2010,10,12,555753.335588733,-2102048.87052268,"ANP",1,1
"12/10/2010",2010,10,12,585935.789566986,-2044318.88889914,"ANP",0,0
"12/10/2010",2010,10,12,617066.579687674,-2154467.53290288,"ANP",0,0
"26/11/2010",2010,11,26,642499.994268863,-2117499.94215905,"Unk",1,1
"26/11/2010",2010,11,26,513632.018964097,-2044019.16469776,"Unk",0,0
"26/11/2010",2010,11,26,467103.203622424,-2134685.73561241,"Unk",0,0
"05/12/2010",2010,12,5,592549.575642345,-2117739.83382053,"Unk",1,1
"05/12/2010",2010,12,5,652883.725310401,-2107860.41958973,"Unk",0,0
"05/12/2010",2010,12,5,726861.194306875,-2083882.48348007,"Unk",0,0
"15/12/2010",2010,12,15,565070.04890574,-2077298.52466398,"ANS",1,1
"15/12/2010",2010,12,15,713806.346836909,-2143677.46165353,"ANS",0,0
"15/12/2010",2010,12,15,724852.756234573,-2040422.47428132,"ANS",0,0
"05/01/2011",2011,1,5,487500.000774324,-2097499.94327656,"Unk",1,1
"05/01/2011",2011,1,5,602003.294145406,-2034877.57655596,"Unk",0,0
"05/01/2011",2011,1,5,694726.185150036,-2098568.96934724,"Unk",0,0
"11/01/2011",2011,1,11,592549.575642345,-2117739.83382053,"Unk",1,1
"11/01/2011",2011,1,11,488191.803381599,-2055258.82224917,"Unk",0,0
"11/01/2011",2011,1,11,698743.061294641,-2057506.75375945,"Unk",0,0
"15/06/2011",2011,6,15,442500.001970252,-2102499.94265049,"Unk",1,1
"15/06/2011",2011,6,15,457395.752939628,-2072492.96382798,"Unk",0,0
"15/06/2011",2011,6,15,676984.982178031,-2045517.78570462,"Unk",0,0
"22/08/2011",2011,8,22,557499.997565654,-2132499.94187258,"SH",1,1
"22/08/2011",2011,8,22,569198.805631132,-2057806.47796082,"SH",0,0
"22/08/2011",2011,8,22,600999.075109254,-2150121.531983,"SH",0,0
"26/09/2011",2011,9,26,708898.874240016,-2047444.77296111,"Unk",1,1
"26/09/2011",2011,9,26,647499.993800141,-2137499.94190957,"BUR",1,1
"26/09/2011",2011,9,26,707111.553262568,-2093473.65792394,"Unk",0,0
"26/09/2011",2011,9,26,721170.619768685,-2030681.43773677,"BUR",0,0
"26/09/2011",2011,9,26,597986.418000801,-2130339.73469254,"Unk",0,0
"26/09/2011",2011,9,26,462082.108441667,-2106511.66068356,"BUR",0,0
"27/09/2011",2011,9,27,657499.993027505,-2092499.94272392,"BUR",1,1
"27/09/2011",2011,9,27,662499.992879058,-2102499.94222913,"BUR",1,1
"27/09/2011",2011,9,27,662499.992879058,-2102499.94222913,"BUR",1,1
"27/09/2011",2011,9,27,662499.992879058,-2102499.94222913,"BUR",1,1
"27/09/2011",2011,9,27,662499.992879058,-2102499.94222913,"BUR",1,1
"27/09/2011",2011,9,27,647499.993800141,-2137499.94190957,"BUR",1,1
"27/09/2011",2011,9,27,677499.992605386,-2092499.94347052,"BUR",1,1
"27/09/2011",2011,9,27,649201.588844513,-2098868.69354861,"BUR",0,0
"27/09/2011",2011,9,27,496225.555670809,-2076539.24054649,"BUR",0,0
"27/09/2011",2011,9,27,609702.306755898,-2146075.2552645,"BUR",0,0
"27/09/2011",2011,9,27,432625.016714565,-2135584.90821652,"BUR",0,0
"27/09/2011",2011,9,27,523004.729968175,-2094372.83052805,"BUR",0,0
"27/09/2011",2011,9,27,547105.986835805,-2073242.27433141,"BUR",0,0
"27/09/2011",2011,9,27,647527.890450928,-2131538.63149802,"BUR",0,0
"27/09/2011",2011,9,27,685018.734467241,-2126892.90637677,"BUR",0,0
"27/09/2011",2011,9,27,559156.61526962,-2042370.68159023,"BUR",0,0
"27/09/2011",2011,9,27,722844.31816227,-2071893.51542524,"BUR",0,0
"27/09/2011",2011,9,27,738242.343383256,-2053760.20124231,"BUR",0,0
"27/09/2011",2011,9,27,665269.093422933,-2119399.8013425,"BUR",0,0
"27/09/2011",2011,9,27,501581.390530282,-2138732.01233092,"BUR",0,0
"27/09/2011",2011,9,27,716484.264266646,-2112356.28261029,"BUR",0,0
"28/09/2011",2011,9,28,698728.721520391,-2054655.6018981,"Unk",1,1
"28/09/2011",2011,9,28,699191.733572657,-2062125.19731289,"Unk",1,1
"28/09/2011",2011,9,28,691556.94575312,-2056470.37079026,"Unk",1,1
"28/09/2011",2011,9,28,682611.165013245,-2084403.49268762,"BUR",1,1
"28/09/2011",2011,9,28,614388.662257937,-2031280.88613951,"Unk",0,0
"28/09/2011",2011,9,28,630790.906515074,-2117751.31823496,"Unk",0,0
"28/09/2011",2011,9,28,474132.736875482,-2079386.62045951,"Unk",0,0
"28/09/2011",2011,9,28,450700.959365287,-2158064.22331933,"BUR",0,0
"28/09/2011",2011,9,28,709789.470692304,-2093024.07162188,"Unk",0,0
"28/09/2011",2011,9,28,718492.702338948,-2155666.42970836,"Unk",0,0
"28/09/2011",2011,9,28,704768.375511548,-2059005.3747663,"Unk",0,0
"28/09/2011",2011,9,28,500911.911172848,-2118950.21504045,"BUR",0,0
"29/09/2011",2011,9,29,712823.305457172,-2066755.41629658,"Unk",1,1
"29/09/2011",2011,9,29,709752.568911068,-2065833.10887749,"Unk",1,1
"29/09/2011",2011,9,29,695874.650662186,-2073519.47230815,"Unk",1,1
"29/09/2011",2011,9,29,606354.909968728,-2122097.31915484,"Unk",0,0
"29/09/2011",2011,9,29,633134.084266094,-2137682.97762612,"Unk",0,0
"29/09/2011",2011,9,29,478149.613020087,-2109059.31639521,"Unk",0,0
"29/09/2011",2011,9,29,666273.312459084,-2042520.54369091,"Unk",0,0
"29/09/2011",2011,9,29,615058.141615372,-2050912.82132929,"Unk",0,0
"29/09/2011",2011,9,29,552127.082016561,-2114154.62781852,"Unk",0,0
"10/10/2011",2011,10,10,464377.368031621,-2119041.61991079,"Unk",1,1
"10/10/2011",2011,10,10,465239.965322983,-2118689.20020859,"Unk",1,1
"10/10/2011",2011,10,10,448357.781614267,-2149072.49727821,"Unk",0,0
"10/10/2011",2011,10,10,428273.400891243,-2129590.42418911,"Unk",0,0
"10/10/2011",2011,10,10,563508.231092942,-2083283.03507733,"Unk",0,0
"10/10/2011",2011,10,10,545767.028120937,-2051362.40763135,"Unk",0,0
"12/10/2011",2011,10,12,504291.121434268,-2100469.4499821,"Unk",1,1
"12/10/2011",2011,10,12,464425.286192687,-2158663.67172207,"Unk",0,0
"12/10/2011",2011,10,12,730208.591094046,-2086879.72549378,"Unk",0,0
"13/10/2011",2011,10,13,549664.115882249,-2122573.11935683,"Unk",1,1
"13/10/2011",2011,10,13,552936.187923848,-2097140.93236105,"Unk",1,1
"13/10/2011",2011,10,13,721840.099126119,-2052711.16653752,"Unk",0,0
"13/10/2011",2011,10,13,729539.111736612,-2104713.31547534,"Unk",0,0
"13/10/2011",2011,10,13,602672.77350284,-2142478.56484805,"Unk",0,0
"13/10/2011",2011,10,13,455722.054546043,-2115203.66252331,"Unk",0,0
"18/10/2011",2011,10,18,494030.844388025,-2073139.16238755,"Unk",1,1
"18/10/2011",2011,10,18,645184.712699909,-2036226.33546213,"Unk",0,0
"18/10/2011",2011,10,18,550788.123301693,-2129290.69998774,"Unk",0,0
"09/11/2011",2011,11,9,565158.717436702,-2077257.8914681,"ANS",1,1
"09/11/2011",2011,11,9,444006.165790945,-2099318.27985066,"ANS",0,0
"09/11/2011",2011,11,9,583592.611815966,-2094073.10632668,"ANS",0,0
"01/02/2012",2012,2,1,674436.17030841,-2099096.6202534,"Unk",1,1
"01/02/2012",2012,2,1,497229.77470696,-2134985.45981378,"Unk",0,0
"01/02/2012",2012,2,1,702759.937439246,-2098269.24514587,"Unk",0,0
"03/03/2012",2012,3,3,701126.06253662,-2046279.98766158,"Unk",1,1
"03/03/2012",2012,3,3,462416.848120384,-2080585.51726499,"Unk",0,0
"03/03/2012",2012,3,3,506937.225389756,-2121048.28445004,"Unk",0,0
"06/03/2012",2012,3,6,704252.007316661,-2045316.66199611,"Unk",1,1
"06/03/2012",2012,3,6,700416.759688226,-2148173.32467409,"Unk",0,0
"06/03/2012",2012,3,6,430616.578642262,-2089427.38120543,"Unk",0,0
"23/05/2012",2012,5,23,696233.517937074,-2042671.41441477,"SH",1,1
"23/05/2012",2012,5,23,696233.517937074,-2042671.41441477,"SH",1,1
"23/05/2012",2012,5,23,538068.015510444,-2093623.52002462,"SH",0,0
"23/05/2012",2012,5,23,694056.705792602,-2090176.69170886,"SH",0,0
"23/05/2012",2012,5,23,465429.505228838,-2127792.07898088,"SH",0,0
"23/05/2012",2012,5,23,517648.895108702,-2139781.04703571,"SH",0,0
"04/08/2012",2012,8,4,705391.350302445,-2082158.34341,"Unk",1,1
"04/08/2012",2012,8,4,610371.786113332,-2130189.87259185,"Unk",0,0
"04/08/2012",2012,8,4,563173.491414225,-2125394.28536992,"Unk",0,0
"10/08/2012",2012,8,10,505400.175721513,-2101503.19103253,"Unk",1,1
"10/08/2012",2012,8,10,596647.459285932,-2070095.17021702,"Unk",0,0
"10/08/2012",2012,8,10,651210.026916816,-2139031.73653229,"Unk",0,0
"11/08/2012",2012,8,11,706478.410034975,-2050531.46283267,"Unk",1,1
"11/08/2012",2012,8,11,681336.598001353,-2027534.33362237,"Unk",0,0
"11/08/2012",2012,8,11,705103.115190265,-2058855.51266562,"Unk",0,0
"15/08/2012",2012,8,15,461065.50087593,-2085665.15949288,"Unk",1,1
"15/08/2012",2012,8,15,436976.632537887,-2095421.86523285,"Unk",0,0
"15/08/2012",2012,8,15,481831.749485975,-2110557.93740207,"Unk",0,0
"09/09/2012",2012,9,9,604616.59218,-2119176.10013675,"ANS",1,1
"09/09/2012",2012,9,9,664934.353744216,-2037874.81856966,"ANS",0,0
"09/09/2012",2012,9,9,667277.531495236,-2151170.5666878,"ANS",0,0
"22/10/2012",2012,10,22,603935.274776496,-2053763.58840414,"Unk",1,1
"22/10/2012",2012,10,22,657904.820491157,-2050013.64872518,"Unk",0,0
"22/10/2012",2012,10,22,546101.767799654,-2086130.41499035,"Unk",0,0
"08/12/2012",2012,12,8,687929.981489992,-2121545.4859164,"Unk",1,1
"08/12/2012",2012,12,8,479153.832056238,-2095871.4515349,"Unk",0,0
"08/12/2012",2012,12,8,605685.430611293,-2126293.45797403,"Unk",0,0
"18/02/2013",2013,2,18,553569.111995565,-2098887.72852902,"ANS",1,1
"18/02/2013",2013,2,18,530703.742578668,-2066198.7555992,"ANS",0,0
"18/02/2013",2013,2,18,606020.170290011,-2053160.75283957,"ANS",0,0
"12/03/2013",2013,3,12,647512.998130683,-2133750.77609816,"ANS",1,1
"12/03/2013",2013,3,12,659243.779206026,-2054059.92544368,"ANS",0,0
"12/03/2013",2013,3,12,632799.344587377,-2146674.70366724,"ANS",0,0
"15/03/2013",2013,3,15,699191.733572657,-2062125.19731289,"Unk",1,1
"15/03/2013",2013,3,15,691556.94575312,-2056470.37079026,"Unk",1,1
"15/03/2013",2013,3,15,644180.493663757,-2131688.4935987,"Unk",0,0
"15/03/2013",2013,3,15,695060.924828753,-2073991.58483484,"Unk",0,0
"15/03/2013",2013,3,15,539406.974225312,-2112656.00681166,"Unk",0,0
"15/03/2013",2013,3,15,499907.692136697,-2050613.09712792,"Unk",0,0
"05/09/2013",2013,9,5,604958.104587366,-2120013.25158825,"ANS",1,1
"05/09/2013",2013,9,5,727195.933985592,-2122546.9054569,"ANS",0,0
"05/09/2013",2013,9,5,629117.208121489,-2143527.59955285,"ANS",0,0
"03/10/2013",2013,10,3,450597.803510249,-2120169.8968109,"ANS",1,1
"03/10/2013",2013,10,3,733555.987881217,-2056307.85695396,"ANS",0,0
"03/10/2013",2013,10,3,492878.158883638,-2078937.03415745,"ANS",0,0
"10/11/2013",2013,11,10,485229.23349729,-2097152.85919473,"ANS",1,1
"10/11/2013",2013,11,10,576228.338884191,-2136184.35661926,"ANS",0,0
"10/11/2013",2013,11,10,484509.666915712,-2101566.21136094,"ANS",0,0
"22/07/2014",2014,7,22,594932.429908196,-2119637.26052448,"SH",1,1
"22/07/2014",2014,7,22,719496.9213751,-2144276.91005627,"SH",0,0
"22/07/2014",2014,7,22,665938.572780367,-2115053.80042263,"SH",0,0
"27/08/2014",2014,8,27,706486.388398641,-2045412.46324698,"Unk",1,1
"27/08/2014",2014,8,27,587274.748281854,-2094822.4168301,"Unk",0,0
"27/08/2014",2014,8,27,699077.800973358,-2147124.2899693,"Unk",0,0
"30/08/2014",2014,8,30,672399.421761713,-2106261.79440846,"Unk",1,1
"30/08/2014",2014,8,30,695395.66450747,-2076689.10264717,"Unk",0,0
"30/08/2014",2014,8,30,514636.238000248,-2060354.13367247,"Unk",0,0
"12/09/2014",2014,9,12,642259.760928342,-2115861.738092,"Unk",1,1
"12/09/2014",2014,9,12,583257.872137249,-2075490.20584169,"Unk",0,0
"12/09/2014",2014,9,12,583927.351494683,-2073541.99853278,"Unk",0,0
"17/10/2014",2014,10,17,633628.412759767,-2105135.54226261,"Unk",1,1
"17/10/2014",2014,10,17,543423.850369917,-2123146.35385964,"Unk",0,0
"17/10/2014",2014,10,17,723513.797519705,-2122996.49175895,"Unk",0,0
"14/12/2014",2014,12,14,709797.858554433,-2059690.38947091,"ANS",1,1
"14/12/2014",2014,12,14,509615.142819492,-2114754.07622126,"ANS",0,0
"14/12/2014",2014,12,14,643845.75398504,-2026185.57471621,"ANS",0,0
"27/12/2014",2014,12,27,581886.304315972,-2077303.56869964,"Unk",1,1
"27/12/2014",2014,12,27,465764.244907555,-2085081.38028555,"Unk",0,0
"27/12/2014",2014,12,27,570537.764346,-2079836.20676157,"Unk",0,0
"17/02/2015",2015,2,17,599280.962627211,-2136012.70015844,"ANS",1,1
"17/02/2015",2015,2,17,592295.84346261,-2058106.20216219,"ANS",0,0
"17/02/2015",2015,2,17,605350.690932576,-2114304.4899192,"ANS",0,0
"15/03/2015",2015,3,15,709824.737383862,-2060093.56234541,"Unk",1,1
"15/03/2015",2015,3,15,551122.86298041,-2079686.34466088,"Unk",0,0
"15/03/2015",2015,3,15,548444.945550673,-2146374.97946587,"Unk",0,0
"17/03/2015",2015,3,17,486120.026177113,-2070190.22716293,"Unk",1,1
"17/03/2015",2015,3,17,519992.072859722,-2087329.31179584,"Unk",0,0
"17/03/2015",2015,3,17,624765.592298167,-2152519.32559397,"Unk",0,0
"20/05/2015",2015,5,20,701752.909986854,-2077000.29990747,"Unk",1,1
"20/05/2015",2015,5,20,686572.847535927,-2076066.06788106,"Unk",1,1
"20/05/2015",2015,5,20,648866.849165796,-2047915.57931558,"Unk",0,0
"20/05/2015",2015,5,20,605015.951253859,-2129440.56208842,"Unk",0,0
"20/05/2015",2015,5,20,560160.834305771,-2114604.21412057,"Unk",0,0
"20/05/2015",2015,5,20,445010.384827096,-2134386.01141104,"Unk",0,0
"30/05/2015",2015,5,30,543755.54999609,-2068175.72713256,"DIS",1,1
"30/05/2015",2015,5,30,558152.396233469,-2049863.78662449,"DIS",0,0
"30/05/2015",2015,5,30,569868.284988566,-2049264.33822175,"DIS",0,0
"05/06/2015",2015,6,5,698859.482096158,-2056160.2080643,"Unk",1,1
"05/06/2015",2015,6,5,468776.902016009,-2143977.1858549,"Unk",0,0
"05/06/2015",2015,6,5,467772.682979858,-2055408.68434985,"Unk",0,0
"22/06/2015",2015,6,22,654698.606087884,-2105689.59599287,"DIS",1,1
"22/06/2015",2015,6,22,708450.511977436,-2115803.11092605,"DIS",0,0
"22/06/2015",2015,6,22,491539.20016877,-2058405.92636356,"DIS",0,0
"22/10/2015",2015,10,22,527337.220409953,-2099519.17484555,"ANS",1,1
"22/10/2015",2015,10,22,588278.967318005,-2147424.01417067,"ANS",0,0
"22/10/2015",2015,10,22,654222.68402527,-2157764.49911796,"ANS",0,0
"06/11/2015",2015,11,6,552883.763420897,-2071912.40328592,"ANS",1,1
"06/11/2015",2015,11,6,713136.867479475,-2143827.32375422,"ANS",0,0
"06/11/2015",2015,11,6,667612.271173953,-2149222.35937889,"ANS",0,0
"14/11/2015",2015,11,14,534546.513827416,-2097310.919817,"ANS",1,1
"14/11/2015",2015,11,14,557148.177197317,-2055108.96014848,"ANS",0,0
"14/11/2015",2015,11,14,734560.206917368,-2130489.59679322,"ANS",0,0
"15/11/2015",2015,11,15,653099.630603272,-2097484.02885171,"Unk",1,1
"15/11/2015",2015,11,15,542419.631333766,-2082383.86247322,"Unk",0,0
"15/11/2015",2015,11,15,720501.140411251,-2075190.48164032,"Unk",0,0
"22/11/2015",2015,11,22,565533.507572725,-2076376.52867361,"Unk",1,1
"22/11/2015",2015,11,22,683010.296394938,-2095122.14103147,"Unk",0,0
"22/11/2015",2015,11,22,454383.095831175,-2125694.00957129,"Unk",0,0
"05/02/2016",2016,2,5,662965.982692534,-2058516.32849187,"OA",1,1
"05/02/2016",2016,2,5,694649.930967797,-2058720.3190221,"Unk",1,1
"05/02/2016",2016,2,5,708793.895555893,-2046904.4728174,"Unk",1,1
"05/02/2016",2016,2,5,702362.302304083,-2059623.71216948,"ANS",1,1
"05/02/2016",2016,2,5,504928.787317453,-2084481.93188281,"OA",0,0
"05/02/2016",2016,2,5,574219.900811888,-2035027.43865664,"Unk",0,0
"05/02/2016",2016,2,5,669285.969567538,-2142628.42694874,"Unk",0,0
"05/02/2016",2016,2,5,422248.086674335,-2106062.07438151,"ANS",0,0
"05/02/2016",2016,2,5,549114.424908107,-2043869.30259708,"OA",0,0
"05/02/2016",2016,2,5,697069.362901055,-2074291.30903621,"Unk",0,0
"05/02/2016",2016,2,5,465094.765550121,-2116702.28353017,"Unk",0,0
"05/02/2016",2016,2,5,578571.51663521,-2063950.82408892,"ANS",0,0
"04/07/2016",2016,7,4,595681.302853072,-2125827.72089606,"ANS",1,1
"04/07/2016",2016,7,4,697404.102579772,-2067547.51450537,"ANS",0,0
"04/07/2016",2016,7,4,535724.837759424,-2135285.18401515,"ANS",0,0
"10/07/2016",2016,7,10,527309.535303875,-2099377.72488919,"ANP",1,1
"10/07/2016",2016,7,10,553190.536038519,-2098571.83401718,"Unk",1,1
"10/07/2016",2016,7,10,693052.48675645,-2084931.51818487,"ANP",0,0
"10/07/2016",2016,7,10,424926.004104072,-2109658.76479795,"Unk",0,0
"10/07/2016",2016,7,10,551792.342337844,-2074740.89533826,"ANP",0,0
"10/07/2016",2016,7,10,621418.195510996,-2102315.52186437,"Unk",0,0
"14/07/2016",2016,7,14,565094.717157211,-2099796.56445548,"ANS",1,1
"14/07/2016",2016,7,14,522669.990289458,-2105762.35018014,"ANS",0,0
"14/07/2016",2016,7,14,672298.626675992,-2037125.50806624,"ANS",0,0
"19/07/2016",2016,7,19,692693.434610936,-2090446.17924542,"Unk",1,1
"19/07/2016",2016,7,19,478484.352698804,-2113555.17941577,"Unk",0,0
"19/07/2016",2016,7,19,480827.530449824,-2070544.75651907,"Unk",0,0
"08/08/2016",2016,8,8,700383.854607689,-2070701.95047202,"Unk",1,1
"08/08/2016",2016,8,8,685688.213824675,-2048515.02771833,"Unk",0,0
"08/08/2016",2016,8,8,673637.58539086,-2028583.36832717,"Unk",0,0
"19/08/2016",2016,8,19,706551.546438701,-2080772.39804667,"SH",1,1
"19/08/2016",2016,8,19,658909.039527309,-2132287.94200144,"SH",0,0
"19/08/2016",2016,8,19,454717.835509892,-2081634.55196979,"SH",0,0
"03/09/2016",2016,9,3,649218.092035653,-2100124.26569356,"ANP",1,1
"03/09/2016",2016,9,3,664264.874386782,-2148622.91097615,"ANP",0,0
"03/09/2016",2016,9,3,580914.69438623,-2110108.35110001,"ANP",0,0
"06/09/2016",2016,9,6,654088.850879163,-2104904.39711781,"ANS",1,1
"06/09/2016",2016,9,6,722174.838804836,-2114903.93832194,"ANS",0,0
"06/09/2016",2016,9,6,626439.290691752,-2124345.25066512,"ANS",0,0
"19/09/2016",2016,9,19,607233.486871578,-2119210.12888845,"ANS",1,1
"19/09/2016",2016,9,19,487187.584345448,-2103814.14287123,"ANS",0,0
"19/09/2016",2016,9,19,459069.451333214,-2076239.51634512,"ANS",0,0
"22/09/2016",2016,9,22,602499.995413122,-2117499.94238962,"ANS",1,1
"22/09/2016",2016,9,22,595308.500571064,-2026785.02311895,"ANS",0,0
"22/09/2016",2016,9,22,553466.040731429,-2056157.99485328,"ANS",0,0
"30/09/2016",2016,9,30,598757.242700742,-2130579.67791192,"Unk",1,1
"30/09/2016",2016,9,30,586940.008603137,-2048664.88981901,"Unk",0,0
"30/09/2016",2016,9,30,554804.999446298,-2049114.47612107,"Unk",0,0
"17/10/2016",2016,10,17,553051.69481751,-2098201.63790173,"ANS",1,1
"17/10/2016",2016,10,17,490534.981132619,-2145775.53106313,"ANS",0,0
"17/10/2016",2016,10,17,628112.989085338,-2107111.1090863,"ANS",0,0
"22/10/2016",2016,10,22,552750.336284316,-2071976.31548057,"ANS",1,1
"22/10/2016",2016,10,22,709454.731013587,-2049414.20032244,"ANS",0,0
"22/10/2016",2016,10,22,565181.929486527,-2124495.11276581,"ANS",0,0
"08/11/2016",2016,11,8,482500.000353524,-2097499.9424042,"Unk",1,1
"08/11/2016",2016,11,8,703764.156475397,-2029032.95462923,"Unk",0,0
"08/11/2016",2016,11,8,471454.819445746,-2154917.11920494,"Unk",0,0
"22/11/2016",2016,11,22,604785.601062559,-2121493.09719172,"ANS",1,1
"22/11/2016",2016,11,22,483505.44787956,-2103664.28077054,"ANS",0,0
"22/11/2016",2016,11,22,682006.077358787,-2093323.79582325,"ANS",0,0
"24/03/2017",2017,3,24,709414.689843302,-2058518.04504451,"Unk",1,1
"24/03/2017",2017,3,24,679370.567037184,-2089195.09783212,"Unk",1,1
"24/03/2017",2017,3,24,642172.055591455,-2100217.45245478,"Unk",0,0
"24/03/2017",2017,3,24,615727.620972806,-2041171.78478474,"Unk",0,0
"24/03/2017",2017,3,24,467437.943301141,-2112506.14471098,"Unk",0,0
"24/03/2017",2017,3,24,666942.791816519,-2104113.8670726,"Unk",0,0
